wavelength_nm,S11a,S12a,S13a,S21a,S22a,S23a,S31a,S32a,S33a,S11m,S12m,S13m,S21m,S22m,S23m,S31m,S32m,S33m
1221.5422276621787,247.0565851089027,243.83276801979952,200.68904023815372,243.8327617566351,247.05630903324698,200.68902640906074,200.68812473738558,200.6881147097279,228.45805841577555,0.16823304884936643,0.12757387686921517,0.5899703479146654,0.1275754340578225,0.1683357946605302,0.5899112508747787,0.5903692444501265,0.5903032042850983,0.052504472378549175
1220.048899755501,247.8462298134873,244.63145343979693,201.3496545981159,244.631447934139,247.84645959253288,201.34966305650684,201.3492760314302,201.34928520465687,229.20996406780125,0.16867147403197436,0.12693882458266662,0.5891241969294838,0.12694004108826895,0.16881648213164238,0.5890648289679613,0.5894578979090602,0.5893942614953139,0.05418510945572672
1218.5592185592186,248.62784701065368,245.42717849017865,202.01033495035347,245.42717504702082,248.62833746387247,202.01035487551593,202.0102654687781,202.0102869965771,229.94142899619314,0.16803713461659442,0.12616998131232546,0.5877094316263735,0.1261708854329156,0.16822773286920384,0.5876414188907575,0.5877638446192953,0.587694610453533,0.05485192628552258
1217.073170731707,249.40841555104134,246.2196417955411,202.67100089643526,246.21964161008233,249.40893506407306,202.67101550175067,202.67080098237952,202.6708211035709,230.67668142126735,0.16589383642097713,0.1254205963049388,0.585659223308526,0.12542150378166067,0.1661186304426114,0.5855795946560837,0.5853623999258749,0.5852833672803617,0.05439712099512124
1215.5907429963459,250.19525708209466,247.0093504269398,203.3313515081217,247.00935413170853,250.19568258994644,203.33134436562543,203.33057677252611,203.3305799118408,231.43955080605636,0.16272441469854843,0.12484111797530716,0.5828595648678228,0.12484234739092552,0.16296174724190388,0.582771621944365,0.5823446675092083,0.5822573003937255,0.05340039648822427
1214.1119221411193,250.99214703978552,247.7974753807274,203.99080406455843,247.79748232878742,250.9925134021885,203.99076505565216,203.98926819843226,203.98924327793756,232.24373419318175,0.15973785729316836,0.12456000282763627,0.579278525370789,0.12456167899002318,0.15996390837184196,0.5791903753761684,0.5788461685850024,0.5787569575815318,0.05299479958164029
1212.6366950182257,251.79649864200772,248.58550465484242,204.64861060982088,248.58551342280097,251.79697606826429,204.6485394193855,204.64656396687295,204.64650843960897,233.08083582897274,0.1582227057156491,0.12465915477248314,0.5751047051670005,0.12466119855710298,0.15842045292081844,0.5750260634922977,0.5750686214073522,0.574986233813816,0.0543812617439901
1211.1650485436892,252.60023220873373,249.3748074210031,205.3041622898022,249.37481733928718,252.6010176459031,205.30406824991266,205.30222277750406,205.30214279707073,233.92254763943959,0.15874091631748516,0.12515350229645758,0.570809995528289,0.1251556649242746,0.15890394345816486,0.5707485131917652,0.5712907735955879,0.5712228058621456,0.05792687934744152
1209.6969696969695,253.39515909025167,250.1662919620756,205.95735727853184,250.16630358488567,253.39634317072665,205.9572556455049,205.95615403156077,205.9560620002058,234.74518857398851,0.16072230750295252,0.12598509804319946,0.567056896905128,0.12598697816960278,0.1608489174656377,0.5670154374558944,0.5678635494402181,0.5678142612919732,0.06264553824660825
1208.232445520581,254.17870687175244,250.96029172065383,206.60878710976428,250.96030535359935,254.18021330154772,206.60869317644676,206.60851032656686,206.6084212762924,235.5468107732183,0.16280953790327213,0.12703628119298324,0.5644616047783153,0.1270374670112591,0.16289281461679575,0.564437470730402,0.5651782560149462,0.5651473178316336,0.06675351830317587
1206.7714631197098,254.95537474636677,251.75668309178454,207.25955833214576,251.75669741968514,254.95699130257924,207.2594817081529,207.25975495746854,207.2596817200662,236.34164122633481,0.16367642856459202,0.12815985302886876,0.5633462011755441,0.12816023311647473,0.16370079928320405,0.5633324942033467,0.5636027060953129,0.5635848833495726,0.06870326318531993
1205.3140096618358,255.73414566240893,252.55512670841958,207.9108267062075,252.5551397151177,255.73560295196177,207.9107681434551,207.91066086969664,207.9106085558972,237.149142721535,0.1627659675998109,0.1292176565860266,0.5636462787605224,0.1292176037369741,0.16271321936555247,0.5636347510128218,0.5633948514187735,0.5633814389529458,0.06796102311541022
1203.8600723763568,256.52421014867315,253.35528703199213,208.56336623501616,253.35529811731226,256.5252751326562,208.56331827426,208.56221091848693,208.56217391508662,237.98582883985904,0.16060723852406664,0.13011293689073614,0.5650343896618477,0.1301130427640779,0.16046701659491647,0.5650185899608092,0.5646144370128799,0.5645968749323209,0.06532047933752623
1202.409638554217,257.33018255097176,254.15691565085405,209.21747397530405,254.15692587149482,257.3307405034445,209.217424865893,209.21539260125078,209.21535748518008,238.85500063600608,0.1585834718551039,0.13080260534957558,0.5671499616847036,0.13080313751976871,0.15836322609185285,0.5671273839977883,0.5670622618114471,0.5670362375159381,0.0625701089911558
1200.962695547533,258.1483711326662,254.95976922565802,209.87320527518744,254.95977914220728,258.14844607372754,209.8731441200164,209.87092428014026,209.87087750222136,239.73609654767546,0.15814377705889193,0.1312873477583624,0.569743750573158,0.13128801237531473,0.1578757540442619,0.5697161775016126,0.5702874619161167,0.5702545267865332,0.06134143943745197
1199.5192307692307,258.9678145920467,255.7634559620564,210.5306418411217,255.76346419491165,258.9675008323989,210.53056261715614,210.52901887231113,210.52895342482412,240.5932573165391,0.15978467114080203,0.13159185890495478,0.5726442546332493,0.13159215417376202,0.1595256390456747,0.5726163728627401,0.573696293550954,0.5736617991592229,0.06180560413163579
1198.0792316926772,259.77738954076614,256.5673865671479,211.1899271197105,256.5673914392958,259.77676714125204,211.18983011316465,211.18933087195995,211.18924731101458,241.40388406985747,0.16256746850511364,0.13174955998903934,0.5756358088337661,0.13174931301655782,0.16238554227215551,0.5756129208283352,0.5767444856952728,0.5767139146334832,0.06268043733126859
1196.6426858513191,260.5730120327482,257.37094009277905,211.8510907439436,257.3709423404288,260.5721336665507,211.8509812897965,211.85116067298165,211.85106370923614,242.1710526162969,0.16466856604770083,0.13179429346548818,0.5784046850117992,0.13179378649034168,0.16461977736471706,0.5783905615333402,0.5791187275095554,0.5790954943444547,0.06249653450630423
1195.2095808383233,261.3589934400643,258.1737527269337,212.51388648050488,258.17375544982656,261.35792145526096,212.51377197257926,212.5138151337073,212.5137104045997,242.9143585717073,0.16451278848016734,0.13175181889438023,0.5806115200380527,0.13175146528735732,0.16461886458263725,0.5806071966589662,0.58079057214162,0.5807760105268981,0.060615312035779495
1193.7799043062203,262.14465650245,258.97588647115987,213.17780922124865,258.9758921344805,262.1434944239455,213.17769583950803,213.17689565762893,213.17678865502023,243.65988491637248,0.16167383789507928,0.13162961845117427,0.5820180888177426,0.1316296620263489,0.16191216293486368,0.5820219460681054,0.5819101783784358,0.5819040335477647,0.057451530570075675
1192.3536439665472,262.9393548663175,259.77771146284283,213.84226538751807,259.77771978026266,262.9382667320545,213.84215588202866,213.84034627130728,213.84024147384238,244.43262231117055,0.15713041784689152,0.1314151783573582,0.5825642094308175,0.13141569306168524,0.15744169524643425,0.5825731486543126,0.5826292491180434,0.5826296387449013,0.05425530537417431
1190.9307875894988,263.74699348839044,260.579575786601,214.50676623089356,260.57958500887867,263.7462169655501,214.506659536916,214.5042886043061,214.5041874551146,245.2434206951958,0.1528250258642914,0.13109106983853297,0.582355592991911,0.13109202773872672,0.15313702460100873,0.5823666804628569,0.5829788706271789,0.5829827181266972,0.05267261751973197
1189.5113230035759,264.56192702387546,261.3814998885651,215.1710526910055,261.3815093613954,264.56173649158865,215.17094532834588,215.16880183872536,215.1687017201426,246.07494862743832,0.15062934639054204,0.1306588828092119,0.5815888118447256,0.13066003602186305,0.15088570939222706,0.5816006030954038,0.5828561584240836,0.5828609828728405,0.05392180656251512
