s22a,s22m,s21a,s21m,s23a,s23m,s24a,s24m,s12a,s12m,s11a,s11m,s13a,s13m,s14a,s14m,s32a,s32m,s31a,s31m,s33a,s33m,s34a,s34m,s42a,s42m,s41a,s41m,s43a,s43m,s44a,s44m,wavelengths,freqs
3.0137910864670316,0.042217950725326525,2.070900949727132,0.005335204886265368,-0.6337520661897185,0.9569360219942342,2.2045125403839125,0.23242461507177503,2.0586877924561815,0.0068927803907442055,3.1174424165820898,0.03432316870803607,2.183534111419061,0.23236333435269838,1.8777863058975455,0.9722569531926056,-0.6339895845932821,0.9566669778182149,2.204034006539011,0.17907186303624759,3.108095453519431,0.03563750864936087,2.1395377137857063,0.005169464821657614,2.1836916682869787,0.3014972180901467,1.8778029433461507,0.9722758221465132,2.124889160499844,0.006707686330812954,3.1159949035532453,0.0345575382095913,1.5,0.6666666666666666
2.549803586229504,0.034596094719346965,1.3821639243181303,0.0055475857670256945,-1.0705334799154573,0.9572922139868212,1.8390143863276718,0.2337731155611558,1.365186834953728,0.0071515446399197605,3.109700233882289,0.0336339576408873,1.8175286436814122,0.2336450200846719,1.5838988111518366,0.9719628114591876,-1.0708302501275728,0.956927605510934,1.8385387138328246,0.1802419125128532,2.7416500345045463,0.03024494124460279,1.482100713119436,0.005482411107364723,1.8176381145823004,0.3029079183423655,1.5839200975115197,0.971980619502679,1.4653606932129204,0.007102173247856546,3.1031063130075345,0.03387164736998554,1.5020408163265306,0.6657608695652174
1.9847188356793637,0.02040745481678299,0.69247065989961,0.005654979991204507,-1.506486824421247,0.9575388716813886,1.4741519486415007,0.23508697460292832,0.6713492000758888,0.007286664671029232,3.11393602539454,0.03286682317109639,1.4525363932239324,0.23480498528911434,1.2908440520875524,0.9717033598854753,-1.5067455915375672,0.9570728874949556,1.4737900894472697,0.18138816820590734,2.365346547443552,0.01878028140355341,0.8216483276426215,0.005700411851019727,1.4525851276675625,0.3041554830420618,1.2908705311131015,0.9717245724136662,0.802857948824476,0.007371539485552475,3.101838563195613,0.03295828099327704,1.5040816326530613,0.6648575305291723
0.33897550851316904,0.007016727695000071,-0.0006584522066378525,0.005661304986767251,-1.9414519036100675,0.9574273447083917,1.110087427260349,0.23630338661536218,-0.024153990533756355,0.007302319921741234,3.1304045246246726,0.032296284269050464,1.0888945700776789,0.23587418129137877,0.9985969202378945,0.9714617338723414,-1.9416089621182855,0.9569328391934051,1.1099094231080122,0.18247860123200338,1.9043252518764018,0.0028784947983049214,0.15712080717073443,0.0058206216078978855,1.08887559340884,0.30527768444480113,0.9986251635579032,0.9714903245153362,0.13701679093119484,0.007514943091492385,3.116434404504066,0.032107068159449775,1.506122448979592,0.6639566395663956
-1.2973622717962716,0.021791515419515198,-0.6985902567257154,0.005581292984157459,-2.375102182493197,0.9568816401541369,0.7471532650270274,0.23740090883219786,-0.7221312363275112,0.007213005038178204,3.1533304386573535,0.03214464281464265,0.7267552812063753,0.23692731328605937,0.7071495433490629,0.9712117106970006,-2.3751823592919936,0.9564513274803547,0.74712685170798,0.1835011531844781,4.799409917373528,0.015041617809107321,-0.5117622863116673,0.005849207772459887,0.7266727831037678,0.30637028957909507,0.7071735091508458,0.9712482625182922,-0.5321802789979253,0.007543731824199382,3.144353861350715,0.03165893195040542,1.5081632653061225,0.6630581867388362
-1.8474146274094427,0.03959083219891209,-1.401335384203532,0.005434304776324195,-2.8071325453188027,0.9560781395933479,0.38566527636379866,0.23842192916834765,-1.4227698641442166,0.007036256090299579,3.173002718522869,0.03245820145066255,0.3660155325767994,0.2380425446891492,0.4165133086734187,0.9709316130723893,-2.8072305645040574,0.9557471657377316,0.3856736718285696,0.18447634198796453,4.421419704493629,0.03208216923086515,-1.184191372043763,0.005797872587719234,0.36588530668548436,0.30753546469583515,0.41652756966011667,0.9709721701304943,-1.204156558129231,0.0074746004456851655,3.175085966201633,0.03182682164882602,1.510204081632653,0.6621621621621622
-2.2836923256669084,0.05252675475186682,-2.1076487885238375,0.005235930241461605,-3.2374533559813625,0.9553577280822039,0.02572315830290899,0.23945299646823198,-2.1256866352179995,0.006784608643948169,3.1811186227962143,0.0330722417592859,0.006385612983483209,0.2392600982405938,0.12671041730538132,0.9706158442526577,-3.237658772321615,0.955072859213015,0.025648620701628898,0.18545118424642554,4.059034631078562,0.04558140351671339,-1.8582920072862408,0.005677976129172889,0.006230682195522117,0.3088277522621311,0.12671342497240512,0.9706533334775789,-1.877609196927351,0.007321028151592319,3.1952882241382747,0.03254995231914623,1.5122448979591836,0.6612685560053981
-2.676997904278221,0.05828563815105365,-2.815622480435189,0.004990839946697994,-3.6662548343126793,0.9550267082348675,-0.332858327812011,0.24057478269713234,-2.8302544564744285,0.006460007376477695,3.17506803949443,0.03369557293149283,-0.3524423696121377,0.24056339906959268,-0.16224049511555927,0.9702775647135141,-3.6665817747674474,0.9546829166101155,-0.3330522038488093,0.18647540645159022,3.711536393822209,0.053522046977057106,-2.5315026857228253,0.005494318482743691,-0.35259788927225855,0.31022865664561394,-0.16224497434071106,0.9703050941440239,-2.5505952066192386,0.007086263287966896,3.1968315399789193,0.03351248205143198,1.5142857142857142,0.6603773584905661
-3.031969315965492,0.05614684145595303,-3.523776162169491,0.0046904672195802926,-4.093900333354807,0.9551765028601678,-0.6904406032951872,0.24181502868860266,-3.5362692761137033,0.006053035305963895,3.158269608363049,0.03404941125048189,-0.710626801407308,0.24189340728403,-0.45033667583723525,0.9699409183335459,-4.094271057158581,0.9546902386947721,-0.6906876950585297,0.18757388978379128,3.3869785872763254,0.054931277009275914,-3.2011981698909606,0.005241401720501068,-0.7107621339092162,0.3116643189642274,-0.4503407764270411,0.9699552435115927,-3.2208682498142474,0.006760645941351455,3.180277784818403,0.034308749978975824,1.5163265306122449,0.6594885598923285
-3.326020314315542,0.047058272968227996,-4.2324599846016975,0.004317039434661036,-4.5207160294819815,0.9556316883291928,-1.0473465916508093,0.2431341074388666,-4.244965008972585,0.005547511829984505,3.1378741649860844,0.033980182912321216,-1.0681096271897514,0.2431862917448559,-0.7375945307135839,0.9696271176150224,-4.5210069893134825,0.9550020117358025,-1.0475296790068223,0.18873288710464067,3.1028710878650765,0.05011714812713788,-3.8653101829122676,0.004904231890071722,-1.0682086697611328,0.31305394892810046,-0.7375896141297952,0.9696305328134496,-3.8863606499420964,0.006324385811696465,3.1528038923356156,0.03462237141737161,1.5183673469387755,0.6586021505376344
-3.4835959534735634,0.03399959109571214,-4.945551116778039,0.003852585476284523,-4.9468045492495545,0.9560577271446314,-1.4036745541774451,0.24445184331298087,-4.960543457086061,0.004929100322269041,3.121943804697722,0.03351292438309593,-1.4246830236965549,0.24441032359400813,-1.0240418873005823,0.9693423137264819,-4.946927432019738,0.9553762220687172,-1.40371377562946,0.1899091666775804,2.8977568375375804,0.04084885251227929,-4.522727169708457,0.004463685419428788,-1.4247336807090276,0.31435768603663145,-1.0240224317151192,0.9693419992642894,-4.545632707280282,0.005754661947977984,3.12457118796028,0.03433671774648674,1.5204081632653061,0.6577181208053691
-3.312905148609232,0.02357271883062083,-5.673307090197632,0.0032899746609676866,-5.371999559094843,0.9561653801072673,-1.7592570122047333,0.24569914877862775,-5.693057135584498,0.004195899671374828,3.1166422854483398,0.032840420571934634,-1.780137354495729,0.24557943466241755,-1.3097036627895622,0.969074365757919,-5.371966855766345,0.9555630102932932,-1.759176835332242,0.19105660660009513,2.8530143546648468,0.030710526865894556,-5.173484311540452,0.003904206091023215,-1.7801308509817475,0.31559433488414895,-1.3096698659250043,0.9690794027925597,-5.198189252129302,0.005034166179833519,3.105566164344891,0.03356903600697187,1.5224489795918368,0.6568364611260054
-2.9354051340230147,0.0251522534078823,-6.439415108339201,0.0026448183135489643,-5.795993918956288,0.9558807338208657,-2.1137911054648315,0.24686119292678013,-6.465404502251947,0.0033713115497690876,3.123437624192838,0.03224439840244324,-2.1343911542639353,0.24673685421132452,-1.5945894797089541,0.96880049885938,-5.795921364837994,0.9554406140898005,-2.1137187343256296,0.19215321063530771,3.036710599250957,0.025330958407135444,-5.8190129017379935,0.003220439306813381,-2.1343223531062376,0.3168202384534024,-1.5945472582899014,0.9688179078893906,-5.844751164413346,0.004157854980076628,3.1023708060213213,0.03262943272166099,1.5244897959183674,0.6559571619812583
-2.9133103690543196,0.03375079885752302,-7.300890090193492,0.001976071958015029,-6.218554554555952,0.9553642550774822,-2.4670512101793696,0.24798290727213274,-7.332253958605702,0.0025293871432733586,3.137615383953005,0.03195991177107649,-2.4875218680477325,0.24792189752020644,-1.8786908130137576,0.9685011512259442,-6.218591792432878,0.9550589305781719,-2.467143537753254,0.19321091619229014,3.2155206036141566,0.027478288522010376,-6.463095476143164,0.0024201914699129856,-2.487390113939963,0.3180862795865863,-1.8786491385715847,0.9685328764272803,-6.487917232875444,0.0031357732178900937,3.1146963220861497,0.03189395951397031,1.526530612244898,0.6550802139037433
-3.117559035413387,0.03965013321470528,-8.384211532325235,0.001450258349033889,-6.639672305065287,0.9548692805610672,-2.819036727156455,0.24913384361103486,-8.4119549761613,0.001872587048635316,3.1503881690179996,0.03204449509842445,-2.8396857398111286,0.24914350696409215,-2.161989333356978,0.9681712965341875,-6.639904818665285,0.9545683911270242,-2.8193816830403717,0.19426250493728403,3.1830809331308334,0.03181473947191853,-7.116758549602136,0.0015234463737587639,-2.8394950815921733,0.3194037297329205,-2.1619562312642753,0.9682136137471162,-7.135458044908087,0.0019917308901249526,3.1342544336754967,0.031614948890387275,1.5285714285714287,0.6542056074766355
-3.397699688741235,0.03922734838649497,-9.704636689333118,0.001415537951486991,-7.05954515986935,0.9545480653389755,-3.169957531352225,0.25035831447533224,-9.71802679195969,0.001817344884070734,3.1542478883463128,0.03234525193177017,-3.190991399973818,0.25037847653019213,-2.4444708937110073,0.9678221300578078,-7.059932210870011,0.9540938633269376,-3.1705122803791097,0.1953363273575073,3.0266491169403413,0.03318129864145324,-7.856160038827285,0.0005614097879018567,-3.190749668416548,0.32074219318787806,-2.4444501004695516,0.9678676679920071,-7.837719019291364,0.0007605881320082231,3.1492542698915655,0.031776578186652006,1.530612244897959,0.6533333333333333
-3.681698815832965,0.031965242851347914,-10.839947976064252,0.0019471136006281168,-7.478417047465614,0.9543443012849682,-3.520076223050983,0.25164560421819604,-10.855247538586088,0.002467138442558134,3.147339424387525,0.032592164310851615,-3.541421688944165,0.2515942028831325,-2.7261360060370863,0.967472360143241,-7.478806503630112,0.9536473885201402,-3.5206806854724815,0.19643753365878844,2.8506545542326815,0.029899867234047573,-4.953385150439462,0.00046393274807921973,-3.5411391716317957,0.3220592693046622,-2.726125818577539,0.9675135953770593,-5.032561048711519,0.0005406605354696386,3.152093055521288,0.0321167058032009,1.5326530612244897,0.6524633821571239
-3.8550224451899315,0.019436722433037956,-11.727089721134092,0.002719892340795601,-7.8963928622759765,0.9540413469199709,-3.86952189032273,0.252939705177252,-11.748728889048499,0.003438197557545689,3.1339411337483347,0.0325462133734379,-3.8908603531921595,0.25277803531809806,-3.0070001482641278,0.9671351279776734,-7.896604001231868,0.9531366177144251,-3.8699802411913082,0.19754832989287552,2.7703805186204287,0.02294662361646893,-5.7320441635941926,0.0014710160844713777,-3.8905494778077814,0.32333846859925147,-3.006994806613919,0.9671676256332246,-5.7817445021956555,0.0018410991724552679,3.1434376730519933,0.03229668030490228,1.5346938775510204,0.6515957446808511
-3.177032427370655,0.008921955527075663,-12.501087493818677,0.0035429010206093976,-8.313360311840752,0.9534259431295089,-4.2182054653019225,0.25418096202777285,-12.526175467965974,0.00449246556739138,3.1221859478492515,0.03211873630369211,-4.239202708442823,0.2539504103585683,-3.2870840043819314,0.9668092374407466,-8.313281963122988,0.9524546020237686,-4.21838583810447,0.1986455948625284,3.0041547652243494,0.016851591814323337,-6.395991062555892,0.0024667437512161812,-4.238879432675927,0.3246057498190554,-3.287076787764318,0.9668332059266604,-6.435306356909105,0.0031334015156585593,3.1308553532815804,0.032089138856106654,1.536734693877551,0.650730411686587
-2.453995558973403,0.019446972662606733,-13.227607186952415,0.004346354745221486,-8.729071956937833,0.9524485268776886,-4.565895688836755,0.2553497646782698,-13.253683985529264,0.005537680719626871,3.120790246596073,0.031427142975909955,-4.5864670812850665,0.2551502903358677,-3.566400202805289,0.9664804083757037,-8.728715103705316,0.9515811118823053,-4.565786459598218,0.19972216093288234,3.413950780639879,0.0195042033568465,-7.049980477610273,0.003429139500072745,-4.586152935947749,0.32591004011289293,-3.566386753942578,0.9664999564020033,-7.082489419179427,0.0043900146547407575,3.1250118990576126,0.03149677359120237,1.5387755102040817,0.649867374005305
-2.662561334302766,0.03344128553745915,-13.933048467576032,0.005107889435448898,-9.143327038171964,0.9512633194973737,-4.912399765439745,0.2564799587991176,-13.958679413646697,0.006535921932379765,3.1349398161035884,0.030772943724561658,-4.9328185745624,0.25640132436432655,-3.8449453024975973,0.9661318441605916,-9.142805780050121,0.9506158833936589,-4.9120930715478845,0.2007950167957283,3.425864849665162,0.028063012241020147,-7.704591851069457,0.004352228817062146,-4.932540859278064,0.3272791308097105,-3.8449256082638548,0.9661523162384881,-7.7321634599372056,0.005596057851021889,3.1349522559215433,0.03078090311978778,1.5408163265306123,0.6490066225165563
-3.034245136987947,0.04288853559707462,-14.628303807175138,0.005827488630760037,-9.556120532138763,0.9501183285537511,-5.257714624990189,0.2576314068009925,-14.652794374514858,0.0074735147955136355,3.1618013562836276,0.030520208078112298,-5.278473455463619,0.25768229627958134,-4.12270259987009,0.9657574984907972,-9.555583687094927,0.94971026385968,-5.257338913973454,0.2018923274795516,3.1863391769849034,0.035219196370251116,-8.361609514854859,0.005241211047329927,-5.2782614320884536,0.3286819157202941,-4.122680581504397,0.9657821860076209,-8.385874862335521,0.0067464974311901476,3.162087082288631,0.03037415447657157,1.542857142857143,0.6481481481481481
-3.4800914958358384,0.04574778340571405,-15.317421638564861,0.006514485723887017,-9.967651131340375,0.9491738890783132,-5.602036373320839,0.2588414236573683,-15.340520565255286,0.008349792660757143,3.189452564787509,0.030889783077935853,-5.623536115250106,0.2589251264014308,-4.399654734250595,0.9653694193108255,-9.967210183032062,0.9489414906504651,-5.60168651843528,0.20302726190542333,2.827433486423674,0.03769729026484467,-9.02028496598609,0.006107077493206906,-5.623413533554154,0.3300271055843375,-4.399635533101189,0.9653974157735119,-9.042648106049597,0.007844355725120758,3.1957131318803853,0.030651756966353923,1.5448979591836736,0.6472919418758256
-4.009785915166033,0.04193158229702706,-16.001079710969687,0.007176874254111989,-10.378178142171341,0.9483760375439685,-5.945617114007361,0.260089670602661,-16.022782174423284,0.009169730579502969,3.203227306354141,0.03179507430533118,-5.967874095489968,0.26004717632353347,-4.675798771541599,0.9649936926180386,-10.377868786666928,0.9482237799545814,-5.945320365506991,0.20417815661619043,2.3693332880685616,0.03455606808866547,-9.678768260233658,0.006958422577763442,-5.9678514696664005,0.33120651316872757,-4.675785141466555,0.9650202184960118,-9.700210252884904,0.008896685224596577,3.217351896304182,0.031660619993398385,1.5469387755102042,0.646437994722955
-4.69748625637167,0.033831894721782524,-16.678358513281307,0.007813526828550956,-10.787815960740863,0.9474754043871796,-6.288560273239596,0.2613023261416619,-16.698840228183748,0.009937556949281069,3.194917452855881,0.03286809164146658,-6.311121735285808,0.2610023061033047,-4.951154199946945,0.9646562925846185,-10.787607774243808,0.947332274064057,-6.288289066909043,0.20529217086850918,1.7469338309451832,0.027032501998516038,-10.33477277424183,0.007794007326494487,-6.311192996759024,0.33216177120204654,-4.951144087929932,0.9646754713415991,-10.355815173400918,0.009909128499106306,3.213187316251202,0.03304230745763955,1.5489795918367348,0.6455862977602107
-5.672149278298559,0.02828002567440185,-17.347878660599076,0.008411792747290966,-11.19640057548992,0.9461966385335124,-6.630689797158524,0.2623979076349507,-17.367549068309444,0.010651951048507727,3.166108909301421,0.033647442585186274,-6.652830393283113,0.2618214180072667,-5.225757867816642,0.9643666951430048,-11.196243621209065,0.9460447339937992,-6.630406018342607,0.2063151291922987,0.7626516623181632,0.020642038501742198,-10.986083817492478,0.008599904870473926,-6.652976616342104,0.33293594121845466,-5.225744685521599,0.9643753019259181,-11.00699896374753,0.01088096618389015,3.18160400949426,0.034223300913048905,1.5510204081632653,0.6447368421052632
-6.718924587898779,0.03379833985899579,-18.008602571936343,0.008951083369830538,-11.603535488444177,0.9444655491183471,-6.971598180047062,0.2633501089041933,-18.02818844663277,0.011303825263659254,3.1254524810009876,0.03377172237742892,-6.992698901941916,0.262616366525918,-5.499647598000183,0.9641091890750223,-11.60340950408799,0.9443240560954466,-6.971294967134495,0.20723216492278082,-0.3941121582046266,0.025384773213244668,-11.631013251764092,0.009352759691831651,-6.992897783688265,0.3336765157898987,-5.499623177754789,0.9641093058784174,-11.65216298897691,0.011802358614393405,3.1309746992810448,0.034677971732874,1.5530612244897959,0.6438896189224704
-7.483997951428034,0.04647564076115624,-18.660385779371282,0.009409829783516104,-12.00882015289181,0.9425399262674321,-7.310874335712601,0.26422558558997616,-18.680885843685303,0.011876811433848769,3.085075516778866,0.03309238098565814,-7.330765806291314,0.2635393389752562,-5.772843299318399,0.9638477491223374,-12.008747455220957,0.9424198225728556,-7.310582148636085,0.20809249821991235,-1.1684677832347565,0.03814775779322653,-12.268798758687373,0.010027184355858273,-7.331001995711581,0.33458084542290323,-5.772802091705365,0.9638468673106553,-12.290853356988983,0.01265433295974191,3.0748826409951806,0.03410093089208245,1.5551020408163265,0.6430446194225722
-8.064237579276508,0.05816852604057806,-19.304272492538388,0.009771371992736044,-12.412128713264742,0.9409315648007477,-7.648380712570242,0.26516459240192003,-19.326668989238424,0.012349750914101598,3.0584057640145486,0.03171751727287615,-7.667450385260713,0.26471399761127234,-6.045336253444465,0.9635425357658269,-12.412140381216384,0.9408027869460296,-7.648132605849609,0.20899765908067436,-1.7242188338371927,0.050470576192717706,-12.899894773969887,0.010602779453384212,-7.667720927955828,0.335806476704312,-6.045278757893063,0.9635509283592083,-12.923716366937427,0.013411017545497006,3.029770476670667,0.032487537873738724,1.5571428571428572,0.6422018348623854
-8.565425022796898,0.06443857150707455,-19.942469522249592,0.010025817090822038,-12.813751334658258,0.9401501942973145,-7.984394954063698,0.26631069523236844,-19.96726230170866,0.012700348244172948,3.0580270836231667,0.03001395915499937,-8.00339882124843,0.26617247417188267,-6.317092776012095,0.9631694448134323,-12.813839055976274,0.9399529398429515,-7.98418322867755,0.21005537268923277,-2.198512106460895,0.058171078052533645,-13.526037421948033,0.011066798244414564,-8.00371067369705,0.33739105371613937,-6.317026571152137,0.9631958399721362,-13.552222820199734,0.014043363717678725,3.0142129240399185,0.03017675336759277,1.5591836734693878,0.6413612565445026
-9.035324634604134,0.06321977328994978,-20.57797066165612,0.010168497270723288,-13.214299609002644,0.9404260298169046,-8.31951707388772,0.26773151787134325,-20.60477148461465,0.01290939730418998,3.0906343045617946,0.028551526663693656,-8.339199388080585,0.26783268684867667,-6.588070630073611,0.962732503342398,-13.21439928138619,0.9401164053749053,-8.319282666155573,0.21132368864192314,-2.641094467222549,0.05916821794591658,-14.149966525565562,0.011412037675696847,-8.339560610184188,0.33922558709373,-6.588008320735399,0.9627798188087996,-14.178299869118497,0.014523835838473454,3.0452118087979385,0.027866893776473826,1.5612244897959184,0.6405228758169934
